_id,sessionID,siteID,stationID,spaceID,clusterID,userID,timezone,connectionTime,disconnectTime,doneChargingTime,kWhDelivered,userInput_WhPerMile,userInput_kWhRequested,userInput_milesRequested,userInput_minutesAvailable,userInput_requestedDeparture,userInput_paymentRequired
5b3b341e4,CA-005310,caltech,CA-009,CA-CA-009,caltech-0,7552,America/Los_Angeles,2018-07-26 10:02:05.725240,2018-07-26 18:41:02.784440,2018-07-26 10:59:15.788168,6.288,350.0,7.33,21.0,518,2018-07-26 18:41:02.784440,True
5bb4e71e,CA-005311,caltech,CA-047,CA-CA-047,caltech-4,5097,America/Los_Angeles,2018-06-28 14:19:43.861422,2018-06-28 17:01:09.312944,2018-06-28 16:34:27.355967,14.82,250.0,20.04,80.2,161,2018-06-28 17:01:09.312944,False
5b5423555,CA-005313,caltech,CA-003,CA-CA-003,caltech-0,8827,America/Los_Angeles,2018-05-15 08:38:18.677423,2018-05-15 11:27:56.260648,2018-05-15 09:46:13.824935,7.471,290.0,8.18,28.2,169,2018-05-15 11:27:56.260648,True
5b33b5a21,CA-005315,caltech,CA-041,CA-CA-041,caltech-4,1800,America/Los_Angeles,2018-06-11 11:59:08.813160,2018-06-11 13:51:42.763895,2018-06-11 13:07:36.440773,7.531,290.0,8.12,28.0,112,2018-06-11 13:51:42.763895,True
5b497e8d1,JP-005316,jpl,JP-005,JP-CA-005,jpl-0,2974,America/Los_Angeles,2018-07-20 11:16:34.246123,2018-07-20 13:47:46.226236,2018-07-20 12:16:38.291037,6.607,250.0,7.5,30.0,151,2018-07-20 13:47:46.226236,False
5b471bdc1,CA-005317,caltech,CA-037,CA-CA-037,caltech-3,2063,America/Los_Angeles,2018-06-02 08:51:26.485672,2018-06-02 10:28:33.140769,2018-06-02 10:21:04.042496,9.859,250.0,12.03,48.1,97,2018-06-02 10:28:33.140769,True
5b44c8e18,CA-005318,caltech,CA-036,CA-CA-036,caltech-3,1601,America/Los_Angeles,2018-07-16 07:36:58.940152,2018-07-16 13:20:00.736906,2018-07-16 10:20:49.803040,18.023,290.0,20.14,69.4,343,2018-07-16 13:20:00.736906,False
5bc2d12e,CA-005321,caltech,CA-015,CA-CA-015,caltech-1,8264,America/Los_Angeles,2018-06-12 08:45:10.371308,2018-06-12 22:45:10.371308,2018-06-12 09:29:33.021836,4.882,250.0,5.73,22.9,840,2018-06-12 22:45:10.371308,True
5b4653b7a,CA-005322,caltech,CA-050,CA-CA-050,caltech-5,7866,America/Los_Angeles,2018-06-03 09:02:56.162557,2018-06-03 16:59:30.426521,2018-06-03 12:30:59.009327,22.885,350.0,23.47,67.1,476,2018-06-03 16:59:30.426521,True
5b48badda,JP-005325,jpl,JP-047,JP-CA-047,jpl-4,4406,America/Los_Angeles,2018-05-31 08:38:47.360506,2018-05-31 20:19:44.729367,2018-05-31 09:18:17.290085,4.345,320.0,5.15,16.1,700,2018-05-31 20:19:44.729367,False
5b3c5dee6,JP-005326,jpl,JP-005,JP-CA-005,jpl-0,4403,America/Los_Angeles,2018-06-08 10:21:54.192999,2018-06-08 13:52:41.924593,2018-06-08 12:20:14.507422,13.017,350.0,13.24,37.8,210,2018-06-08 13:52:41.924593,True
5b2830c93,CA-005327,caltech,CA-045,CA-CA-045,caltech-4,3544,America/Los_Angeles,2018-05-14 08:39:29.967074,2018-05-14 16:18:57.322110,2018-05-14 11:39:09.782675,19.763,320.0,20.9,65.3,459,2018-05-14 16:18:57.322110,False
5b4a192cd,CA-005328,caltech,CA-011,CA-CA-011,caltech-1,8622,America/Los_Angeles,2018-05-17 08:24:34.396387,2018-05-17 17:50:35.778341,2018-05-17 10:09:51.806337,11.582,350.0,13.59,38.8,566,2018-05-17 17:50:35.778341,False
5b1288e84,JP-005329,jpl,JP-014,JP-CA-014,jpl-1,4185,America/Los_Angeles,2018-06-26 11:45:16.053375,2018-06-26 15:00:46.057671,2018-06-26 12:53:57.083994,7.555,290.0,8.68,29.9,195,2018-06-26 15:00:46.057671,False
5b11dabd3,CA-005330,caltech,CA-015,CA-CA-015,caltech-1,7934,America/Los_Angeles,2018-05-14 13:04:10.625080,2018-05-14 14:30:16.762806,2018-05-14 14:18:37.445121,8.189,400.0,14.23,35.6,86,2018-05-14 14:30:16.762806,False
5b405aed6,JP-005332,jpl,JP-007,JP-CA-007,jpl-0,8249,America/Los_Angeles,2018-05-24 12:53:41.579291,2018-05-24 14:12:47.395702,2018-05-24 14:05:52.729429,7.94,400.0,14.02,35.1,79,2018-05-24 14:12:47.395702,False
5b4228be6,CA-005333,caltech,CA-034,CA-CA-034,caltech-3,1627,America/Los_Angeles,2018-06-27 11:28:32.665649,2018-06-27 20:36:38.829559,2018-06-27 12:18:44.487724,5.522,320.0,6.09,19.0,548,2018-06-27 20:36:38.829559,True
5b17cb0ba,CA-005334,caltech,CA-049,CA-CA-049,caltech-4,1689,America/Los_Angeles,2018-05-01 09:17:34.153096,2018-05-01 23:17:34.153096,2018-05-01 10:25:46.491597,7.503,320.0,7.88,24.6,840,2018-05-01 23:17:34.153096,False
5b4457659,CA-005335,caltech,CA-006,CA-CA-006,caltech-0,3754,America/Los_Angeles,2018-05-25 08:09:27.589416,2018-05-25 22:09:27.589416,2018-05-25 10:16:52.465765,14.016,350.0,14.26,40.8,840,2018-05-25 22:09:27.589416,False
5b1a936bc,JP-005336,jpl,JP-031,JP-CA-031,jpl-3,2164,America/Los_Angeles,2018-05-09 09:03:06.397104,2018-05-09 12:02:44.164240,2018-05-09 09:36:13.032147,3.642,320.0,4.1,12.8,179,2018-05-09 12:02:44.164240,True
5b5341e19,CA-005337,caltech,CA-031,CA-CA-031,caltech-3,2017,America/Los_Angeles,2018-05-30 07:40:30.635251,2018-05-30 15:17:46.256664,2018-05-30 08:32:12.074017,5.686,250.0,6.97,27.9,457,2018-05-30 15:17:46.256664,False
5b2ccd9a3,CA-005338,caltech,CA-007,CA-CA-007,caltech-0,1030,America/Los_Angeles,2018-06-07 07:54:41.642515,2018-06-07 10:42:19.551020,2018-06-07 09:02:42.563479,7.482,320.0,8.78,27.4,167,2018-06-07 10:42:19.551020,False
5b33ed3b5,JP-005339,jpl,JP-022,JP-CA-022,jpl-2,7419,America/Los_Angeles,2018-07-20 09:21:57.638435,2018-07-20 13:06:22.066199,2018-07-20 11:15:17.012782,12.466,320.0,14.34,44.8,224,2018-07-20 13:06:22.066199,False
5b2fce36a,JP-005340,jpl,JP-014,JP-CA-014,jpl-1,7267,America/Los_Angeles,2018-06-07 07:51:49.287934,2018-06-07 10:50:16.962314,2018-06-07 09:18:59.826971,9.589,290.0,10.95,37.8,178,2018-06-07 10:50:16.962314,False
5b11f2991,JP-005341,jpl,JP-007,JP-CA-007,jpl-0,5246,America/Los_Angeles,2018-06-08 14:34:36.958769,2018-06-08 21:32:55.665906,2018-06-08 15:44:49.454829,7.723,350.0,9.63,27.5,418,2018-06-08 21:32:55.665906,False
5b4b11b25,CA-005342,caltech,CA-051,CA-CA-051,caltech-5,8860,America/Los_Angeles,2018-05-04 14:52:42.861249,2018-05-04 21:19:38.016131,2018-05-04 15:57:03.978833,7.079,290.0,8.41,29.0,386,2018-05-04 21:19:38.016131,False
5bd88e90,CA-005343,caltech,CA-008,CA-CA-008,caltech-0,8549,America/Los_Angeles,2018-06-15 08:44:58.194042,2018-06-15 18:30:19.682488,2018-06-15 10:37:49.307305,12.414,250.0,15.42,61.7,585,2018-06-15 18:30:19.682488,True
5b486a369,JP-005344,jpl,JP-015,JP-CA-015,jpl-1,4098,America/Los_Angeles,2018-05-08 07:32:32.382636,2018-05-08 09:54:32.265041,2018-05-08 08:24:44.034232,5.741,400.0,5.93,14.8,141,2018-05-08 09:54:32.265041,True
5bd2f538,CA-005345,caltech,CA-013,CA-CA-013,caltech-1,8057,America/Los_Angeles,2018-05-14 09:13:18.324134,2018-05-14 09:37:18.324134,2018-05-14 09:33:47.122408,2.253,350.0,16.62,47.5,24,2018-05-14 09:37:18.324134,True
5b152f07c,CA-005346,caltech,CA-014,CA-CA-014,caltech-1,5270,America/Los_Angeles,2018-05-18 10:32:44.393772,2018-05-18 15:47:55.461402,2018-05-18 11:41:14.167022,7.535,400.0,7.74,19.3,315,2018-05-18 15:47:55.461402,True
5b17b3ca0,CA-005347,caltech,CA-030,CA-CA-030,caltech-3,1905,America/Los_Angeles,2018-05-22 09:42:06.258421,2018-05-22 13:33:03.816174,2018-05-22 11:13:57.395332,10.104,350.0,12.5,35.7,230,2018-05-22 13:33:03.816174,True
5b59b1b46,CA-005348,caltech,CA-048,CA-CA-048,caltech-4,2889,America/Los_Angeles,2018-05-23 09:11:08.554588,2018-05-23 21:32:32.952462,2018-05-23 10:38:58.917100,9.662,400.0,10.58,26.5,741,2018-05-23 21:32:32.952462,False
5b295a5ed,JP-005349,jpl,JP-028,JP-CA-028,jpl-2,2385,America/Los_Angeles,2018-07-19 17:27:39.408785,2018-07-20 03:48:21.007532,2018-07-19 19:15:00.945723,11.809,250.0,14.5,58.0,620,2018-07-20 03:48:21.007532,True
5b12f01d3,JP-005350,jpl,JP-043,JP-CA-043,jpl-4,8432,America/Los_Angeles,2018-07-05 09:55:32.069892,2018-07-05 15:18:31.393645,2018-07-05 11:06:28.372774,7.803,250.0,8.68,34.7,322,2018-07-05 15:18:31.393645,True
5b52d725b,JP-005351,jpl,JP-030,JP-CA-030,jpl-3,4462,America/Los_Angeles,2018-07-12 12:28:05.579187,2018-07-12 22:52:24.910008,2018-07-12 14:26:16.191283,12.999,320.0,13.99,43.7,624,2018-07-12 22:52:24.910008,False
5b18d31cb,CA-005352,caltech,CA-015,CA-CA-015,caltech-1,7390,America/Los_Angeles,2018-06-19 06:56:41.035206,2018-06-19 10:55:30.677521,2018-06-19 08:00:07.573567,6.979,320.0,7.7,24.0,238,2018-06-19 10:55:30.677521,True
5b1016b40,CA-005353,caltech,CA-023,CA-CA-023,caltech-2,3002,America/Los_Angeles,2018-06-30 10:25:49.450597,2018-06-30 14:38:35.333323,2018-06-30 12:53:55.069024,16.29,320.0,16.67,52.1,252,2018-06-30 14:38:35.333323,False
5b5ee4456,JP-005354,jpl,JP-051,JP-CA-051,jpl-5,3159,America/Los_Angeles,2018-05-20 07:23:21.345832,2018-05-20 08:42:17.272441,2018-05-20 08:36:18.902781,8.026,320.0,13.06,40.8,78,2018-05-20 08:42:17.272441,False
5b3d84aa9,JP-005355,jpl,JP-020,JP-CA-020,jpl-2,5969,America/Los_Angeles,2018-07-10 10:18:43.014962,2018-07-10 14:47:25.872297,2018-07-10 11:03:49.745911,4.962,350.0,6.17,17.6,268,2018-07-10 14:47:25.872297,False
5b5aedcbe,CA-005356,caltech,CA-047,CA-CA-047,caltech-4,8582,America/Los_Angeles,2018-07-16 13:09:56.357893,2018-07-17 03:09:56.357893,2018-07-16 14:21:57.297209,7.922,350.0,8.02,22.9,840,2018-07-17 03:09:56.357893,False
5b3ee5a0a,CA-005357,caltech,CA-035,CA-CA-035,caltech-3,3290,America/Los_Angeles,2018-06-19 08:07:39.636181,2018-06-19 17:29:19.520134,2018-06-19 08:50:24.750830,4.703,290.0,5.34,18.4,561,2018-06-19 17:29:19.520134,True
5b1a3cf4f,JP-005358,jpl,JP-014,JP-CA-014,jpl-1,4736,America/Los_Angeles,2018-07-12 08:49:13.288279,2018-07-12 15:49:04.453124,2018-07-12 10:18:12.557285,9.789,320.0,9.84,30.7,419,2018-07-12 15:49:04.453124,False
5b1a7eafa,JP-005359,jpl,JP-035,JP-CA-035,jpl-3,5548,America/Los_Angeles,2018-05-28 08:32:58.208677,2018-05-28 16:45:24.590498,2018-05-28 10:11:23.912052,10.827,320.0,11.26,35.2,492,2018-05-28 16:45:24.590498,True
5b1aea679,CA-005360,caltech,CA-021,CA-CA-021,caltech-2,5642,America/Los_Angeles,2018-06-18 10:00:44.393283,2018-06-18 14:56:40.508493,2018-06-18 14:45:53.837372,31.367,290.0,38.39,132.4,295,2018-06-18 14:56:40.508493,False
5b554be1c,CA-005361,caltech,CA-023,CA-CA-023,caltech-2,7751,America/Los_Angeles,2018-06-19 14:09:49.149584,2018-06-19 19:29:33.549371,2018-06-19 15:48:55.081706,10.901,400.0,11.39,28.5,319,2018-06-19 19:29:33.549371,True
5b1624624,JP-005363,jpl,JP-024,JP-CA-024,jpl-2,4490,America/Los_Angeles,2018-05-09 06:59:37.111226,2018-05-09 20:51:19.410360,2018-05-09 08:21:18.615966,8.986,290.0,9.01,31.1,831,2018-05-09 20:51:19.410360,True
5b350d68f,CA-005364,caltech,CA-039,CA-CA-039,caltech-3,7809,America/Los_Angeles,2018-05-22 07:59:22.789749,2018-05-22 13:23:11.599131,2018-05-22 08:58:07.965732,6.463,350.0,6.72,19.2,323,2018-05-22 13:23:11.599131,False
5b2ecdfcf,JP-005365,jpl,JP-015,JP-CA-015,jpl-1,1912,America/Los_Angeles,2018-07-06 11:05:15.573387,2018-07-06 14:23:35.201184,2018-07-06 11:54:33.457631,5.423,290.0,6.61,22.8,198,2018-07-06 14:23:35.201184,True
5b53bac8b,CA-005366,caltech,CA-012,CA-CA-012,caltech-1,8385,America/Los_Angeles,2018-05-18 08:46:16.137235,2018-05-18 09:10:16.137235,2018-05-18 09:09:43.281682,2.58,250.0,12.96,51.8,24,2018-05-18 09:10:16.137235,True
5bebb804,CA-005367,caltech,CA-043,CA-CA-043,caltech-4,4073,America/Los_Angeles,2018-06-15 09:21:54.580421,2018-06-15 13:10:12.800936,2018-06-15 10:10:45.438537,5.373,250.0,6.45,25.8,228,2018-06-15 13:10:12.800936,True
5b4bbbcd0,CA-005368,caltech,CA-027,CA-CA-027,caltech-2,8840,America/Los_Angeles,2018-05-16 15:04:22.646848,2018-05-16 18:34:48.054843,2018-05-16 15:50:11.991790,5.04,400.0,5.63,14.1,210,2018-05-16 18:34:48.054843,True
5b4510e85,CA-005369,caltech,CA-019,CA-CA-019,caltech-1,8945,America/Los_Angeles,2018-05-01 09:30:54.446298,2018-05-01 12:01:43.900752,2018-05-01 11:36:45.085426,13.843,400.0,14.31,35.8,150,2018-05-01 12:01:43.900752,True
5b2e05c34,CA-005371,caltech,CA-041,CA-CA-041,caltech-4,6398,America/Los_Angeles,2018-06-03 13:48:32.964659,2018-06-03 17:13:50.744205,2018-06-03 16:40:34.212714,18.922,350.0,23.48,67.1,205,2018-06-03 17:13:50.744205,True
5b2d7eca9,CA-005372,caltech,CA-033,CA-CA-033,caltech-3,4853,America/Los_Angeles,2018-05-04 15:33:16.125627,2018-05-05 05:33:16.125627,2018-05-04 17:13:36.171260,11.037,250.0,13.56,54.3,840,2018-05-05 05:33:16.125627,False
5b1ee88e9,JP-005373,jpl,JP-021,JP-CA-021,jpl-2,8781,America/Los_Angeles,2018-07-17 07:47:01.064080,2018-07-17 09:21:20.492446,2018-07-17 08:33:50.553121,5.151,250.0,6.38,25.5,94,2018-07-17 09:21:20.492446,True
5b16565c3,CA-005375,caltech,CA-032,CA-CA-032,caltech-3,6235,America/Los_Angeles,2018-07-15 11:19:14.480777,2018-07-16 00:14:40.806209,2018-07-15 13:23:48.118935,13.702,350.0,14.7,42.0,775,2018-07-16 00:14:40.806209,True
5b3cb4501,CA-005376,caltech,CA-041,CA-CA-041,caltech-4,1353,America/Los_Angeles,2018-05-23 07:58:09.748591,2018-05-23 15:48:39.817932,2018-05-23 11:55:56.941511,26.157,290.0,27.07,93.3,470,2018-05-23 15:48:39.817932,False
5b5a53d39,CA-005378,caltech,CA-009,CA-CA-009,caltech-0,2937,America/Los_Angeles,2018-05-18 06:59:36.293904,2018-05-18 14:36:57.511718,2018-05-18 08:46:56.733236,11.807,400.0,13.16,32.9,457,2018-05-18 14:36:57.511718,True
5b4c5c1e7,CA-005380,caltech,CA-017,CA-CA-017,caltech-1,7725,America/Los_Angeles,2018-05-17 10:57:05.901357,2018-05-17 20:28:31.486234,2018-05-17 11:48:26.881961,5.648,290.0,5.75,19.8,571,2018-05-17 20:28:31.486234,True
5b1be16cc,JP-005381,jpl,JP-025,JP-CA-025,jpl-2,5995,America/Los_Angeles,2018-05-16 07:55:17.927465,2018-05-16 13:31:01.006445,2018-05-16 09:51:13.161175,12.751,290.0,13.38,46.1,335,2018-05-16 13:31:01.006445,False
5b5dea97c,CA-005382,caltech,CA-033,CA-CA-033,caltech-3,3289,America/Los_Angeles,2018-07-16 11:12:56.539005,2018-07-16 14:17:00.380142,2018-07-16 13:52:50.631687,17.589,250.0,18.28,73.1,184,2018-07-16 14:17:00.380142,True
5b41cc2ae,CA-005384,caltech,CA-043,CA-CA-043,caltech-4,6573,America/Los_Angeles,2018-05-08 08:01:27.608427,2018-05-08 14:52:19.917673,2018-05-08 09:52:01.418089,12.162,320.0,13.7,42.8,410,2018-05-08 14:52:19.917673,False
5b43eb2e8,JP-005385,jpl,JP-046,JP-CA-046,jpl-4,3552,America/Los_Angeles,2018-06-26 08:37:20.877648,2018-06-26 12:16:00.797207,2018-06-26 09:35:35.364482,6.407,250.0,6.48,25.9,218,2018-06-26 12:16:00.797207,False
5b29942ca,CA-005386,caltech,CA-002,CA-CA-002,caltech-0,5429,America/Los_Angeles,2018-05-10 07:50:26.494187,2018-05-10 09:19:38.343845,2018-05-10 09:17:02.201195,9.525,350.0,15.86,45.3,89,2018-05-10 09:19:38.343845,True
5b23065e7,CA-005387,caltech,CA-042,CA-CA-042,caltech-4,2367,America/Los_Angeles,2018-06-24 08:14:08.179366,2018-06-24 12:32:10.332428,2018-06-24 09:09:43.691701,6.115,290.0,6.17,21.3,258,2018-06-24 12:32:10.332428,True
5b49a70bb,CA-005388,caltech,CA-023,CA-CA-023,caltech-2,6475,America/Los_Angeles,2018-05-07 09:12:58.011241,2018-05-07 14:24:31.401931,2018-05-07 13:12:45.771170,26.378,350.0,27.97,79.9,311,2018-05-07 14:24:31.401931,False
5b10f1195,CA-005389,caltech,CA-003,CA-CA-003,caltech-0,5855,America/Los_Angeles,2018-07-23 17:37:38.072644,2018-07-23 23:31:29.765157,2018-07-23 19:26:55.687494,12.022,350.0,13.0,37.2,353,2018-07-23 23:31:29.765157,False
5b3856a9d,CA-005390,caltech,CA-031,CA-CA-031,caltech-3,3150,America/Los_Angeles,2018-05-20 08:19:14.101452,2018-05-20 09:45:59.543912,2018-05-20 09:45:41.735927,9.511,400.0,29.77,74.4,86,2018-05-20 09:45:59.543912,True
5b43f33c0,CA-005391,caltech,CA-050,CA-CA-050,caltech-5,3755,America/Los_Angeles,2018-07-06 09:30:44.695557,2018-07-06 16:44:56.693910,2018-07-06 10:27:11.719476,6.21,400.0,6.67,16.7,434,2018-07-06 16:44:56.693910,True
5b2f43cbc,CA-005392,caltech,CA-042,CA-CA-042,caltech-4,8492,America/Los_Angeles,2018-06-19 15:20:37.692519,2018-06-19 22:25:29.495883,2018-06-19 17:36:08.681237,14.907,320.0,17.0,53.1,424,2018-06-19 22:25:29.495883,False
5b50bfa4d,CA-005393,caltech,CA-016,CA-CA-016,caltech-1,1208,America/Los_Angeles,2018-06-11 07:15:52.888196,2018-06-11 11:20:13.279044,2018-06-11 07:36:36.186550,2.279,350.0,2.55,7.3,244,2018-06-11 11:20:13.279044,False
5b10ddc7c,CA-005394,caltech,CA-024,CA-CA-024,caltech-2,5664,America/Los_Angeles,2018-07-16 09:36:09.261663,2018-07-16 15:39:27.215546,2018-07-16 10:50:08.461030,8.139,290.0,9.94,34.3,363,2018-07-16 15:39:27.215546,False
5b49d9ecb,CA-005396,caltech,CA-029,CA-CA-029,caltech-2,7726,America/Los_Angeles,2018-05-31 09:28:45.773397,2018-05-31 16:29:02.520949,2018-05-31 12:28:14.288820,19.742,290.0,22.59,77.9,420,2018-05-31 16:29:02.520949,False
5b337076e,CA-005397,caltech,CA-004,CA-CA-004,caltech-0,7835,America/Los_Angeles,2018-06-27 07:25:10.913766,2018-06-27 09:46:33.149218,2018-06-27 09:31:14.982689,13.867,400.0,19.07,47.7,141,2018-06-27 09:46:33.149218,False
5b5d56c16,CA-005398,caltech,CA-043,CA-CA-043,caltech-4,5442,America/Los_Angeles,2018-05-23 13:21:44.777017,2018-05-23 20:28:55.637077,2018-05-23 14:46:33.545672,9.329,250.0,9.44,37.8,427,2018-05-23 20:28:55.637077,True
5b525d046,JP-005399,jpl,JP-029,JP-CA-029,jpl-2,3049,America/Los_Angeles,2018-07-09 09:58:52.588579,2018-07-09 22:12:28.516410,2018-07-09 11:24:49.822036,9.455,320.0,11.71,36.6,733,2018-07-09 22:12:28.516410,True
5b3ca139d,JP-005400,jpl,JP-034,JP-CA-034,jpl-3,6614,America/Los_Angeles,2018-07-20 16:12:03.463827,2018-07-21 06:12:03.463827,2018-07-20 18:02:36.047693,12.16,400.0,12.22,30.5,840,2018-07-21 06:12:03.463827,True
5b52b2814,CA-005401,caltech,CA-034,CA-CA-034,caltech-3,6436,America/Los_Angeles,2018-07-02 08:35:38.661281,2018-07-02 12:24:07.397991,2018-07-02 10:46:07.302788,14.353,320.0,15.81,49.4,228,2018-07-02 12:24:07.397991,False
5b5d8d752,JP-005402,jpl,JP-001,JP-CA-001,jpl-0,5936,America/Los_Angeles,2018-06-22 12:23:35.439435,2018-06-22 18:38:36.295230,2018-06-22 14:47:26.666213,15.824,350.0,16.21,46.3,375,2018-06-22 18:38:36.295230,True
5b42086b4,CA-005405,caltech,CA-022,CA-CA-022,caltech-2,7317,America/Los_Angeles,2018-05-10 13:28:50.802118,2018-05-10 15:40:44.823528,2018-05-10 15:09:43.898454,11.097,320.0,13.44,42.0,131,2018-05-10 15:40:44.823528,True
5b2db500c,CA-005406,caltech,CA-035,CA-CA-035,caltech-3,7822,America/Los_Angeles,2018-06-11 09:25:24.703770,2018-06-11 13:33:14.490681,2018-06-11 10:40:47.651090,8.292,320.0,8.54,26.7,247,2018-06-11 13:33:14.490681,False
5b1f9c26a,CA-005407,caltech,CA-009,CA-CA-009,caltech-0,8933,America/Los_Angeles,2018-05-01 09:14:48.349824,2018-05-01 12:32:04.821667,2018-05-01 10:57:19.934425,11.278,290.0,12.95,44.7,197,2018-05-01 12:32:04.821667,False
5b4cb2413,CA-005408,caltech,CA-037,CA-CA-037,caltech-3,2779,America/Los_Angeles,2018-06-07 12:29:23.182049,2018-06-07 18:34:51.371216,2018-06-07 15:09:34.132159,17.62,350.0,19.12,54.6,365,2018-06-07 18:34:51.371216,False
5b461b481,JP-005410,jpl,JP-010,JP-CA-010,jpl-1,2997,America/Los_Angeles,2018-07-18 08:52:18.009862,2018-07-18 12:35:32.493387,2018-07-18 10:21:08.910826,9.773,250.0,12.13,48.5,223,2018-07-18 12:35:32.493387,False
5b1caca20,JP-005411,jpl,JP-008,JP-CA-008,jpl-0,8579,America/Los_Angeles,2018-06-13 08:10:27.226224,2018-06-13 15:01:31.952405,2018-06-13 09:20:44.947713,7.732,290.0,8.41,29.0,411,2018-06-13 15:01:31.952405,False
5b3b4b504,JP-005412,jpl,JP-050,JP-CA-050,jpl-5,3190,America/Los_Angeles,2018-06-11 08:46:09.910814,2018-06-11 10:02:07.067628,2018-06-11 09:56:46.723629,7.767,350.0,10.6,30.3,75,2018-06-11 10:02:07.067628,False
5b4cc73de,JP-005413,jpl,JP-004,JP-CA-004,jpl-0,1699,America/Los_Angeles,2018-06-27 08:30:51.481480,2018-06-27 17:11:30.050676,2018-06-27 09:54:42.886689,9.224,350.0,11.24,32.1,520,2018-06-27 17:11:30.050676,False
5b24db5ce,CA-005414,caltech,CA-015,CA-CA-015,caltech-1,6842,America/Los_Angeles,2018-06-08 14:02:34.467418,2018-06-08 16:17:18.170543,2018-06-08 15:11:44.360497,7.608,290.0,8.64,29.8,134,2018-06-08 16:17:18.170543,False
5b2e64eb7,JP-005415,jpl,JP-013,JP-CA-013,jpl-1,1493,America/Los_Angeles,2018-06-07 13:46:42.089607,2018-06-07 15:44:42.592090,2018-06-07 14:18:07.363528,3.456,350.0,3.82,10.9,118,2018-06-07 15:44:42.592090,True
5b1ee138b,JP-005416,jpl,JP-022,JP-CA-022,jpl-2,5668,America/Los_Angeles,2018-06-25 14:20:22.513844,2018-06-25 18:08:39.274436,2018-06-25 15:05:17.049482,4.94,400.0,4.96,12.4,228,2018-06-25 18:08:39.274436,True
5b4ddc0ae,CA-005419,caltech,CA-047,CA-CA-047,caltech-4,3057,America/Los_Angeles,2018-07-08 08:48:47.779555,2018-07-08 13:08:01.907211,2018-07-08 09:34:31.589331,5.03,350.0,6.08,17.4,259,2018-07-08 13:08:01.907211,False
5b3cc83fd,CA-005420,caltech,CA-013,CA-CA-013,caltech-1,8185,America/Los_Angeles,2018-06-09 08:54:29.596152,2018-06-09 12:16:37.131967,2018-06-09 09:50:51.425392,6.2,290.0,7.23,24.9,202,2018-06-09 12:16:37.131967,True
5b1b11fd8,JP-005421,jpl,JP-038,JP-CA-038,jpl-3,3327,America/Los_Angeles,2018-06-30 07:49:49.829284,2018-06-30 19:29:21.388124,2018-06-30 09:48:49.515676,13.089,290.0,14.54,50.1,699,2018-06-30 19:29:21.388124,False
5b4f5a625,JP-005423,jpl,JP-054,JP-CA-054,jpl-5,1545,America/Los_Angeles,2018-06-08 09:45:36.704525,2018-06-08 13:38:22.242521,2018-06-08 11:18:30.088742,10.218,350.0,12.36,35.3,232,2018-06-08 13:38:22.242521,True
5b48ee0a7,CA-005424,caltech,CA-020,CA-CA-020,caltech-2,5758,America/Los_Angeles,2018-06-18 08:53:32.968583,2018-06-18 12:28:09.349134,2018-06-18 10:53:10.598062,13.159,250.0,16.22,64.9,214,2018-06-18 12:28:09.349134,True
5b40f5b48,CA-005427,caltech,CA-014,CA-CA-014,caltech-1,8500,America/Los_Angeles,2018-07-13 08:23:30.321440,2018-07-13 10:34:51.516582,2018-07-13 10:22:38.770359,13.105,290.0,15.2,52.4,131,2018-07-13 10:34:51.516582,False
5b53e2b54,CA-005428,caltech,CA-018,CA-CA-018,caltech-1,3754,America/Los_Angeles,2018-06-11 08:17:09.893442,2018-06-11 13:50:18.113165,2018-06-11 09:16:56.078581,6.575,400.0,7.8,19.5,333,2018-06-11 13:50:18.113165,True
5b25682b0,CA-005429,caltech,CA-002,CA-CA-002,caltech-0,6414,America/Los_Angeles,2018-05-10 10:05:03.348768,2018-05-10 18:36:09.854704,2018-05-10 11:55:57.975930,12.2,290.0,13.03,44.9,511,2018-05-10 18:36:09.854704,True
5b46b8723,CA-005430,caltech,CA-024,CA-CA-024,caltech-2,8499,America/Los_Angeles,2018-07-20 08:36:13.703409,2018-07-20 13:19:47.151075,2018-07-20 09:07:40.017332,3.458,250.0,3.54,14.2,283,2018-07-20 13:19:47.151075,False
5b3cdf41f,CA-005431,caltech,CA-012,CA-CA-012,caltech-1,5294,America/Los_Angeles,2018-06-28 14:08:53.170865,2018-06-29 01:21:28.517460,2018-06-28 15:17:34.834723,7.556,320.0,7.67,24.0,672,2018-06-29 01:21:28.517460,False
5b56e0fd7,JP-005432,jpl,JP-003,JP-CA-003,jpl-0,8327,America/Los_Angeles,2018-05-05 10:19:50.872474,2018-05-05 19:26:09.910820,2018-05-05 12:49:20.523685,16.444,400.0,17.43,43.6,546,2018-05-05 19:26:09.910820,False
5b476050a,JP-005433,jpl,JP-036,JP-CA-036,jpl-3,2511,America/Los_Angeles,2018-06-08 08:57:23.439660,2018-06-08 15:23:40.845612,2018-06-08 10:50:34.484675,12.45,320.0,13.45,42.0,386,2018-06-08 15:23:40.845612,True
5b5b77481,CA-005434,caltech,CA-036,CA-CA-036,caltech-3,5754,America/Los_Angeles,2018-06-12 08:15:32.149553,2018-06-12 19:56:46.269657,2018-06-12 10:28:00.186131,14.571,350.0,18.04,51.5,701,2018-06-12 19:56:46.269657,False
